2851
16-Jan-2019 14:21:19
HB,fs_541_3,541,541,4282,1,0,1,0,0.6826923076923077,0,subsequent 2D/3D problem,4285
HB,fs_541_4,541,541,4273,1,0,1,0,0.6826923076923077,0,subsequent 2D/3D problem,4285
HB,fs_680_1,680,680,2184,1,0,1,0,0.5106815869786369,0,2D/3D problem sequence,2646
HB,fs_680_2,680,680,2424,1,0,1,0,0.5106815869786369,0,subsequent 2D/3D problem,2646
HB,fs_680_3,680,680,2471,1,0,1,0,0.5106815869786369,0,subsequent 2D/3D problem,2646
HB,fs_760_1,760,760,5739,1,0,1,0,0.6510736196319018,0,2D/3D problem sequence,5976
HB,fs_760_2,760,760,5739,1,0,1,0,0.6510736196319018,0,subsequent 2D/3D problem,5976
HB,fs_760_3,760,760,5816,1,0,1,0,0.6510736196319018,0,subsequent 2D/3D problem,5976
HB,gemat1,4929,10595,46591,1,0,0,0,0,0,power network problem,47369
HB,gemat11,4929,4929,33108,1,0,0,0,0.001326419872181358,0,power network problem sequence,33185
HB,gemat12,4929,4929,33044,1,0,0,0,0.001450063440275512,0,subsequent power network problem,33111
HB,gent113,113,113,655,1,1,0,0,0.05663716814159292,0.05663716814159292,statistical/mathematical problem,655
HB,gr_30_30,900,900,7744,1,0,1,1,1,1,2D/3D problem,7744
HB,gre_1107,1107,1107,5664,1,0,0,0,0,0,directed weighted graph,5664
HB,gre_115,115,115,421,1,0,0,0,0.2549019607843137,0,directed weighted graph,421
HB,gre_185,185,185,975,1,0,0,0,0.4146341463414634,0,directed weighted graph,1005
HB,gre_216a,216,216,812,1,0,0,0,0,0,directed weighted graph,876
HB,gre_216b,216,216,812,1,0,0,0,0,0,directed weighted graph,876
HB,gre_343,343,343,1310,1,0,0,0,0,0,directed weighted graph,1435
HB,gre_512,512,512,1976,1,0,0,0,0,0,directed weighted graph,2192
HB,hor_131,434,434,4182,1,0,0,0,1,0.3740661686232657,directed weighted graph,4710
HB,ibm32,32,32,126,1,1,0,0,0.0851063829787234,0.0851063829787234,directed graph,126
HB,illc1033,1033,320,4719,1,0,0,0,0,0,least squares problem,4732
HB,illc1850,1850,712,8636,1,0,0,0,0,0,least squares problem,8758
HB,impcol_a,207,207,572,1,0,0,0,0.02482269503546099,0.01063829787234043,chemical process simulation problem,572
HB,impcol_b,59,59,271,1,0,0,0,0.09491525423728814,0,chemical process simulation problem,312
HB,impcol_c,137,137,400,1,0,0,0,0.04444444444444445,0.01146131805157593,chemical process simulation problem,411
HB,impcol_d,425,425,1255,1,0,0,0,0.05674846625766871,0.0228198859005705,chemical process simulation problem,1339
HB,impcol_e,225,225,1303,1,0,0,0,0.1038338658146965,0.001603849238171612,chemical process simulation problem,1308
HB,jagmesh1,936,936,6264,1,1,1,0,1,1,2D/3D problem,6264
HB,jagmesh2,1009,1009,6865,1,1,1,0,1,1,2D/3D problem,6865
HB,jagmesh3,1089,1089,7361,1,1,1,0,1,1,2D/3D problem,7361
HB,jagmesh4,1440,1440,9504,1,1,1,0,1,1,2D/3D problem,9504
HB,jagmesh5,1180,1180,7750,1,1,1,0,1,1,2D/3D problem,7750
HB,jagmesh6,1377,1377,8993,1,1,1,0,1,1,2D/3D problem,8993
HB,jagmesh7,1138,1138,7450,1,1,1,0,1,1,2D/3D problem,7450
HB,jagmesh8,1141,1141,7465,1,1,1,0,1,1,2D/3D problem,7465
HB,jagmesh9,1349,1349,9101,1,1,1,0,1,1,2D/3D problem,9101
HB,jgl009,9,9,50,1,1,0,0,0.4761904761904762,0.4761904761904762,counter-example problem,50
HB,jgl011,11,11,76,1,1,0,0,0.5151515151515151,0.5151515151515151,counter-example problem,76
HB,jpwh_991,991,991,6027,1,0,1,0,0.9364575059571089,0.9364575059571089,semiconductor device problem,6027
HB,lns_131,131,131,536,1,0,1,0,0.7028301886792453,0.01886792452830189,computational fluid dynamics problem,536
HB,lns_3937,3937,3937,25407,1,0,1,0,0.849666726715907,0.001351107908484958,computational fluid dynamics problem,25407
HB,lns_511,511,511,2796,1,0,1,0,0.7994945240101096,0.02021903959561921,computational fluid dynamics problem,2796
HB,lnsp3937,3937,3937,25407,1,0,1,0,0.849666726715907,0.001351107908484958,computational fluid dynamics problem,25407
HB,lnsp_131,131,131,536,1,0,1,0,0.7028301886792453,0.01886792452830189,computational fluid dynamics problem,536
HB,lnsp_511,511,511,2796,1,0,1,0,0.7994945240101096,0.02021903959561921,computational fluid dynamics problem,2796
HB,lshp1009,1009,1009,6865,1,1,1,0,1,1,duplicate thermal problem,6865
HB,lshp1270,1270,1270,8668,1,1,1,0,1,1,thermal problem,8668
HB,lshp1561,1561,1561,10681,1,1,1,0,1,1,thermal problem,10681
HB,lshp1882,1882,1882,12904,1,1,1,0,1,1,thermal problem,12904
HB,lshp2233,2233,2233,15337,1,1,1,0,1,1,thermal problem,15337
HB,lshp2614,2614,2614,17980,1,1,1,0,1,1,thermal problem,17980
HB,lshp3025,3025,3025,20833,1,1,1,0,1,1,thermal problem,20833
HB,lshp3466,3466,3466,23896,1,1,1,0,1,1,thermal problem,23896
HB,lshp_265,265,265,1753,1,1,1,0,1,1,thermal problem,1753
HB,lshp_406,406,406,2716,1,1,1,0,1,1,thermal problem,2716
HB,lshp_577,577,577,3889,1,1,1,0,1,1,thermal problem,3889
HB,lshp_778,778,778,5272,1,1,1,0,1,1,thermal problem,5272
HB,lund_a,147,147,2449,1,0,1,1,1,1,structural problem,2449
HB,lund_b,147,147,2441,1,0,1,1,1,1,structural problem,2441
HB,mahindas,1258,1258,7682,1,0,0,0,0.01663146779303062,0,economic problem,7682
HB,mbeacxc,496,496,49920,1,0,0,0,0.3162614104531868,0,economic problem,49920
HB,mbeaflw,496,496,49920,1,0,0,0,0.3162614104531868,0,economic problem,49920
HB,mbeause,496,496,41063,1,0,0,0,0.2190689324447286,0.007771192484568281,economic problem,41063
HB,mcca,180,180,2659,1,0,1,0,0.6446147640177491,0,2D/3D problem,2659
HB,mcfe,765,765,24382,1,0,1,0,0.699411440911208,0,2D/3D problem,24382
HB,nnc1374,1374,1374,8588,1,0,1,0,0.8169596690796277,0.5918631769888573,2D/3D problem,8606
HB,nnc261,261,261,1500,1,0,1,0,0.8237037037037037,0.6133333333333333,2D/3D problem,1500
HB,nnc666,666,666,4032,1,0,1,0,0.817831590533847,0.5919381557150746,2D/3D problem,4044
HB,nos1,237,237,1017,1,0,1,1,1,1,structural problem,1017
HB,nos2,957,957,4137,1,0,1,1,1,1,structural problem,4137
HB,nos3,960,960,15844,1,0,1,1,1,1,structural problem,15844
HB,nos4,100,100,594,1,0,1,1,1,1,structural problem,594
HB,nos5,468,468,5172,1,0,1,1,1,1,structural problem,5172
HB,nos6,675,675,3255,1,0,1,1,1,1,2D/3D problem,3255
HB,nos7,729,729,4617,1,0,1,1,1,1,2D/3D problem,4617
HB,orani678,2529,2529,90158,1,0,0,0,0.07068607068607069,2.223531635296341e-05,economic problem,90158
HB,orsirr_1,1030,1030,6858,1,0,1,0,1,0.4094028826355525,computational fluid dynamics problem,6858
HB,orsirr_2,886,886,5970,1,0,1,0,1,0.4118804091266719,computational fluid dynamics problem,5970
HB,orsreg_1,2205,2205,14133,1,0,1,0,1,0.4119718309859155,computational fluid dynamics problem,14133
HB,plat1919,1919,1919,32399,1,0,1,1,1,1,2D/3D problem,32399
HB,plat362,362,362,5786,1,0,1,1,1,1,2D/3D problem,5786
HB,plsk1919,1919,1919,9662,1,0,1,0,1,0,2D/3D problem,9662
HB,plskz362,362,362,1760,1,0,1,0,1,0,2D/3D problem,1760
HB,pores_1,30,30,180,1,0,1,0,0.6266666666666667,0.2933333333333333,computational fluid dynamics problem,180
HB,pores_2,1224,1224,9613,1,0,1,0,0.6119918941470974,0.3914650137084277,computational fluid dynamics problem,9613
HB,pores_3,532,532,3474,1,0,1,0,0.7423521414004078,0.3052345343303875,computational fluid dynamics problem,3474
HB,psmigr_1,3140,3140,543160,1,0,0,0,0.4786508697793794,0.01044772250019444,economic problem,543162
HB,psmigr_2,3140,3140,540022,1,0,0,0,0.4786508697793794,0,economic problem,540022
HB,psmigr_3,3140,3140,543160,1,0,0,0,0.4786508697793794,0,economic problem,543162
HB,rgg010,10,10,76,1,1,0,0,0.6363636363636364,0.6363636363636364,counter-example problem,76
HB,saylr1,238,238,1128,1,0,1,0,1,0.647191011235955,computational fluid dynamics problem,1128
HB,saylr3,1000,1000,3750,1,0,1,0,1,1,computational fluid dynamics problem,3750
HB,saylr4,3564,3564,22316,1,0,1,0,1,1,computational fluid dynamics problem,22316
HB,sherman1,1000,1000,3750,1,0,1,0,1,1,computational fluid dynamics problem,3750
HB,sherman2,1080,1080,23094,1,0,1,0,0.6708458253838466,0.004905968928863451,computational fluid dynamics problem,23094
HB,sherman3,5005,5005,20033,1,0,1,0,1,0.4532871972318339,computational fluid dynamics problem,20033
HB,sherman4,1104,1104,3786,1,0,1,0,1,0,computational fluid dynamics problem,3786
HB,sherman5,3312,3312,20793,1,0,1,0,0.7386305131285396,0.1534237171786511,computational fluid dynamics problem,20793
HB,shl_0,663,663,1687,1,0,0,0,0,0,optimization problem sequence,1687
HB,shl_200,663,663,1726,1,0,0,0,0,0,subsequent optimization problem,1726
HB,shl_400,663,663,1712,1,0,0,0,0,0,subsequent optimization problem,1712
HB,sstmodel,3345,3345,22749,1,1,1,0,1,1,structural problem,22749
HB,steam1,240,240,2248,1,0,1,0,1,0.2729083665338645,computational fluid dynamics problem,3762
HB,steam2,600,600,5660,1,0,1,0,1,0.1877470355731225,computational fluid dynamics problem,13760
HB,steam3,80,80,314,1,0,1,0,1,0.3247863247863248,computational fluid dynamics problem,928
HB,str_0,363,363,2454,1,0,0,0,0.004893964110929853,0,optimization problem sequence,2454
HB,str_200,363,363,3068,1,0,0,0,0.01108936725375081,0,subsequent optimization problem,3068
HB,str_400,363,363,3157,1,0,0,0,0.0196513470681458,0,subsequent optimization problem,3157
HB,str_600,363,363,3279,1,0,0,0,0.01893129770992366,0,subsequent optimization problem,3279
HB,watt_1,1856,1856,11360,1,0,1,0,0.9865319865319865,0.9865319865319865,computational fluid dynamics problem,11360
HB,watt_2,1856,1856,11550,1,0,1,0,0.9804002475758201,0.9671962038374252,computational fluid dynamics problem,11550
HB,well1033,1033,320,4732,1,0,0,0,0,0,least squares problem,4732
HB,well1850,1850,712,8755,1,0,0,0,0,0,least squares problem,8758
HB,west0067,67,67,294,1,0,0,0,0.03424657534246575,0,chemical process simulation problem,294
HB,west0132,132,132,413,1,0,0,0,0.0196078431372549,0.004914004914004914,chemical process simulation problem,414
HB,west0156,156,156,362,1,0,0,0,0,0,chemical process simulation problem,371
HB,west0167,167,167,506,1,0,0,0,0.01622718052738337,0,chemical process simulation problem,507
HB,west0381,381,381,2134,1,0,0,0,0.005565862708719851,0.0009376465072667605,chemical process simulation problem,2157
HB,west0479,479,479,1888,1,0,0,0,0.01366982124079916,0,chemical process simulation problem,1910
HB,west0497,497,497,1721,1,0,0,0,0.006972690296339338,0,chemical process simulation problem,1727
HB,west0655,655,655,2808,1,0,0,0,0.005616005616005616,0,chemical process simulation problem,2854
HB,west0989,989,989,3518,1,0,0,0,0.01812004530011325,0.003985197836606889,chemical process simulation problem,3537
HB,west1505,1505,1505,5414,1,0,0,0,0.001102941176470588,0,chemical process simulation problem,5445
HB,west2021,2021,2021,7310,1,0,0,0,0.00326619488296135,0,chemical process simulation problem,7353
HB,will199,199,199,701,1,1,1,0,0.05596465390279824,0.05596465390279824,structural problem,701
HB,will57,57,57,281,1,1,1,0,0.8660714285714286,0.8660714285714286,semiconductor device problem,281
HB,wm1,207,277,2909,1,0,0,0,0,0,economic problem,2909
HB,wm2,207,260,2942,1,0,0,0,0,0,economic problem,2942
HB,wm3,207,260,2948,1,0,0,0,0,0,economic problem,2948
HB,young1c,841,841,4089,0,0,1,0,1,0.8479064039408867,acoustics problem,4089
HB,young2c,841,841,4089,0,0,1,0,1,0.8479064039408867,duplicate acoustics problem,4089
HB,young3c,841,841,3988,1,0,1,0,0.9380362249761678,0.8071178900540197,acoustics problem,3988
HB,young4c,841,841,4089,0,0,1,0,1,0.8004926108374384,acoustics problem,4089
HB,zenios,2873,2873,1314,1,0,0,0,1,1,optimization problem,27191
ATandT,onetone1,36057,36057,335552,1,0,0,0,0.0742956282869174,0.04331285111284008,frequency-domain circuit simulation problem,341088
ATandT,onetone2,36057,36057,222596,1,0,0,0,0.1128682425939654,0.06622764699821082,frequency-domain circuit simulation problem,227628
ATandT,pre2,659033,659033,5834044,1,0,0,0,0.3317760910564062,0.06536187196755584,frequency-domain circuit simulation problem,5959282
ATandT,twotone,120750,120750,1206265,1,0,0,0,0.2445668624008717,0.1058542372000797,frequency-domain circuit simulation problem,1224224
Averous,epb0,1794,1794,7764,1,0,1,0,0.5008375209380235,0,thermal problem,7764
Averous,epb1,14734,14734,95053,1,0,1,0,0.7293915511896314,0,thermal problem,95053
Averous,epb2,25228,25228,175027,1,0,1,0,0.6705385216189694,0,thermal problem,175027
Averous,epb3,84617,84617,463625,1,0,1,0,0.6674107142857143,0.03155606214116852,thermal problem,463625
Bai,af23560,23560,23560,460598,1,0,1,0,0.9973084203031934,0,computational fluid dynamics problem,484256
Bai,bfwa398,398,398,3678,1,0,1,0,0.9890243902439024,0.9432926829268292,electromagnetics problem,3678
Bai,bfwa62,62,62,450,1,0,1,0,0.9690721649484536,0.8144329896907216,electromagnetics problem,450
Bai,bfwa782,782,782,7514,1,0,1,0,0.9916815210932858,0.9604872251931076,electromagnetics problem,7514
Bai,bfwb398,398,398,2910,1,0,1,0,1,1,electromagnetics problem,2910
Bai,bfwb62,62,62,342,1,0,1,0,1,1,electromagnetics problem,342
Bai,bfwb782,782,782,5982,1,0,1,0,1,1,electromagnetics problem,5982
Bai,bwm200,200,200,796,1,0,0,0,1,0.6644295302013423,chemical process simulation problem,796
Bai,bwm2000,2000,2000,7996,1,0,0,0,1,0.6664442961974649,chemical process simulation problem,7996
Bai,cdde1,961,961,4681,1,0,1,0,1,0,computational fluid dynamics problem sequence,4681
Bai,cdde2,961,961,4681,1,0,1,0,1,0,subsequent computational fluid dynamics problem,4681
Bai,cdde3,961,961,4681,1,0,1,0,1,0,subsequent computational fluid dynamics problem,4681
Bai,cdde4,961,961,4681,1,0,1,0,1,0,subsequent computational fluid dynamics problem,4681
Bai,cdde5,961,961,4681,1,0,1,0,1,0,subsequent computational fluid dynamics problem,4681
Bai,cdde6,961,961,4681,1,0,1,0,1,0,subsequent computational fluid dynamics problem,4681
Bai,ck104,104,104,992,1,0,1,0,1,0,2D/3D problem,992
Bai,ck400,400,400,2860,1,0,1,0,0.9886178861788618,0.001626016260162602,2D/3D problem,2860
Bai,ck656,656,656,3884,1,0,1,0,0.9913258983890955,0,2D/3D problem,3884
Bai,dw1024,2048,2048,10114,1,0,1,0,0.9848747830399207,0.9481775353334987,electromagnetics problem,10114
Bai,dw256A,512,512,2480,1,0,1,0,0.9796747967479674,0.9146341463414634,electromagnetics problem,2480
Bai,dw256B,512,512,2500,1,0,1,0,0.9698189134808853,0.8832997987927566,electromagnetics problem,2500
Bai,dw4096,8192,8192,41746,1,0,1,0,0.9626274065685164,0.9154199201287477,electromagnetics problem,41746
Bai,lop163,163,163,935,1,0,0,0,0.4507772020725389,0,statistical/mathematical problem,935
Bai,mhda416,416,416,8562,1,0,1,0,0.7675276752767528,0.2675871920009523,electromagnetics problem,8562
Bai,mhdb416,416,416,2312,1,0,1,1,1,1,electromagnetics problem,2312
Bai,odepa400,400,400,1201,1,0,1,0,0.9962546816479401,0.9937578027465668,2D/3D problem,1201
Bai,odepb400,400,400,399,1,0,1,0,1,1,2D/3D problem,399
Bai,olm100,100,100,396,1,0,1,0,0.668918918918919,0.3310810810810811,computational fluid dynamics problem,396
Bai,olm1000,1000,1000,3996,1,0,1,0,0.6668891855807744,0.3331108144192256,computational fluid dynamics problem,3996
Bai,olm2000,2000,2000,7996,1,0,1,0,0.6667778519012675,0.3332221480987325,computational fluid dynamics problem,7996
Bai,olm500,500,500,1996,1,0,1,0,0.6671122994652406,0.3328877005347594,computational fluid dynamics problem,1996
Bai,olm5000,5000,5000,19996,1,0,1,0,0.6667111229661243,0.3332888770338757,computational fluid dynamics problem,19996
Bai,pde225,225,225,1065,1,0,1,0,1,0.5,2D/3D problem,1065
Bai,pde2961,2961,2961,14585,1,0,1,0,1,0.5013764624913971,2D/3D problem,14585
Bai,pde900,900,900,4380,1,0,1,0,1,0.5,2D/3D problem,4380
Bai,qc2534,2534,2534,463360,0,0,1,0,1,0,electromagnetics problem,463360
